alpha,arrivals_early,arrivals_late,arrivals_on_time,beta,capacity,config,distance_total,exec_s,gamma,history_last,lambda_weight,length_speed_kph,max_operation_time,min_travel_minutes,mu_weight,n_ants,n_iters,objective_cost,pct_on_time,penalty_alpha,penalty_beta,penalty_capacity,penalty_gamma,penalty_time,penalty_total,penalty_window,q,rho,run,scenario,status,targets,time_factor,total_time,unload_time,weight
1.0,2,0,12,2.0,20.0,greedy_street_time_base,729.4978098826118,0.015672021999307617,1.0,840.2179179072383,1.0,18.0,600.0,1.5,1.0,30,80,840.2179179072383,85.71428571428571,1.0,1.0,0.0,1.0,0.0,110.72010802462648,110.72010802462648,100.0,0.5,1,E2_medium,ok,14,5.0,313.6396135321661,10,street_time
1.0,2,0,12,2.0,20.0,length_base,9009.853689676678,0.42958491100034735,1.0,9131.410368013612,1.0,18.0,600.0,1.5,1.0,30,80,9131.410368013612,85.71428571428571,1.0,1.0,0.0,1.0,0.0,121.55667833693428,121.55667833693428,100.0,0.5,2,E2_medium,ok,14,5.0,412.85555479777406,10,length
1.0,1,0,13,2.0,20.0,length_ants20,8507.418654730758,0.2943997490001493,1.0,8613.450719583958,1.0,18.0,600.0,1.5,1.0,20,80,8613.450719583958,92.85714285714286,1.0,1.0,0.0,1.0,0.0,106.03206485320044,106.03206485320044,100.0,0.5,2,E2_medium,ok,14,5.0,388.9570240649417,10,length
1.0,1,1,12,2.0,20.0,length_ants40,8075.11973545341,0.5554714330000934,1.0,8194.344784841021,1.0,18.0,600.0,1.5,1.0,40,80,8194.344784841021,85.71428571428571,1.0,1.0,0.0,1.0,0.0,119.2250493876125,119.2250493876125,100.0,0.5,2,E2_medium,ok,14,5.0,381.75204207698596,10,length
1.0,1,0,13,2.0,20.0,length_iters50,8437.058598418918,0.27442678100032936,1.0,8543.090663272118,1.0,18.0,600.0,1.5,1.0,30,50,8543.090663272118,92.85714285714286,1.0,1.0,0.0,1.0,0.0,106.03206485320044,106.03206485320044,100.0,0.5,2,E2_medium,ok,14,5.0,387.78435645974423,10,length
1.0,1,0,13,2.0,20.0,length_iters120,8958.693133755804,0.6635615199993481,1.0,9064.725198609003,1.0,18.0,600.0,1.5,1.0,30,120,9064.725198609003,92.85714285714286,1.0,1.0,0.0,1.0,0.0,106.03206485320044,106.03206485320044,100.0,0.5,2,E2_medium,ok,14,5.0,396.4782653820257,10,length
0.8,1,0,13,2.0,20.0,length_alpha0.8,8561.91622013732,0.4343347490002998,1.0,8667.94828499052,1.0,18.0,600.0,1.5,1.0,30,80,8667.94828499052,92.85714285714286,1.0,1.0,0.0,1.0,0.0,106.03206485320044,106.03206485320044,100.0,0.5,2,E2_medium,ok,14,5.0,389.86531682171767,10,length
1.2,1,0,13,2.0,20.0,length_alpha1.2,8288.698017290691,0.4324466180005402,1.0,8394.730082143891,1.0,18.0,600.0,1.5,1.0,30,80,8394.730082143891,92.85714285714286,1.0,1.0,0.0,1.0,0.0,106.03206485320044,106.03206485320044,100.0,0.5,2,E2_medium,ok,14,5.0,385.31168010760723,10,length
1.0,1,0,13,1.5,20.0,length_beta1.5,8755.448480852188,0.4207778030004192,1.0,8861.480545705388,1.0,18.0,600.0,1.5,1.0,30,80,8861.480545705388,92.85714285714286,1.0,1.0,0.0,1.0,0.0,106.03206485320044,106.03206485320044,100.0,0.5,2,E2_medium,ok,14,5.0,393.090854500299,10,length
1.0,1,2,11,2.5,20.0,length_beta2.5,8054.266006860377,0.43552338799963763,1.0,8204.771138214588,1.0,18.0,600.0,1.5,1.0,30,80,8204.771138214588,78.57142857142857,1.0,1.0,0.0,1.0,0.0,150.50513135421005,150.50513135421005,100.0,0.5,2,E2_medium,ok,14,5.0,381.4044799337687,10,length
1.0,1,0,13,2.0,20.0,length_gamma0.7,8506.870467956192,0.43143073200008075,0.7,8612.902532809392,1.0,18.0,600.0,1.5,1.0,30,80,8612.902532809392,92.85714285714286,1.0,1.0,0.0,1.0,0.0,106.03206485320044,106.03206485320044,100.0,0.5,2,E2_medium,ok,14,5.0,388.9478876186989,10,length
1.0,1,1,12,2.0,20.0,length_gamma1.3,8075.11973545341,0.42629390799993416,1.3,8194.344784841021,1.0,18.0,600.0,1.5,1.0,30,80,8194.344784841021,85.71428571428571,1.0,1.0,0.0,1.0,0.0,119.2250493876125,119.2250493876125,100.0,0.5,2,E2_medium,ok,14,5.0,381.75204207698596,10,length
1.0,1,0,13,2.0,20.0,length_rho0.3,8632.313901575928,0.43637470500016207,1.0,8738.345966429128,1.0,18.0,600.0,1.5,1.0,30,80,8738.345966429128,92.85714285714286,1.0,1.0,0.0,1.0,0.0,106.03206485320044,106.03206485320044,100.0,0.3,2,E2_medium,ok,14,5.0,391.0386115123612,10,length
1.0,1,0,13,2.0,20.0,length_rho0.7,8555.618963280409,0.4292780550003954,1.0,8661.651028133609,1.0,18.0,600.0,1.5,1.0,30,80,8661.651028133609,92.85714285714286,1.0,1.0,0.0,1.0,0.0,106.03206485320044,106.03206485320044,100.0,0.7,2,E2_medium,ok,14,5.0,389.7603625407693,10,length
1.0,1,0,13,2.0,20.0,street_time_base,778.5815699069944,0.40515106600014406,1.0,899.494001745882,1.0,18.0,600.0,1.5,1.0,30,80,899.494001745882,92.85714285714286,1.0,1.0,0.0,1.0,0.0,120.91243183888753,120.91243183888753,100.0,0.5,2,E2_medium,ok,14,5.0,327.7155380413643,10,street_time
1.0,2,0,12,2.0,20.0,street_time_ants20,685.7179113952058,0.27486445200065646,1.0,795.8927163733066,1.0,18.0,600.0,1.5,1.0,20,80,795.8927163733066,85.71428571428571,1.0,1.0,0.0,1.0,0.0,110.17480497810084,110.17480497810084,100.0,0.5,2,E2_medium,ok,14,5.0,309.9768998320484,10,street_time
1.0,2,0,12,2.0,20.0,street_time_ants40,692.2082422644603,0.5225729740004681,1.0,802.3830472425611,1.0,18.0,600.0,1.5,1.0,40,80,802.3830472425611,85.71428571428571,1.0,1.0,0.0,1.0,0.0,110.17480497810084,110.17480497810084,100.0,0.5,2,E2_medium,ok,14,5.0,309.9868465174611,10,street_time
1.0,3,0,11,2.0,20.0,street_time_iters50,765.9235454915279,0.2801591420002296,1.0,900.6436535161544,1.0,18.0,600.0,1.5,1.0,30,50,900.6436535161544,78.57142857142857,1.0,1.0,0.0,1.0,0.0,134.72010802462648,134.72010802462648,100.0,0.5,2,E2_medium,ok,14,5.0,340.67509149957573,10,street_time
1.0,2,0,12,2.0,20.0,street_time_iters120,679.0666424070324,0.6319490429996222,1.0,789.2414473851333,1.0,18.0,600.0,1.5,1.0,30,120,789.2414473851333,85.71428571428571,1.0,1.0,0.0,1.0,0.0,110.17480497810084,110.17480497810084,100.0,0.5,2,E2_medium,ok,14,5.0,309.4226274163674,10,street_time
0.8,2,0,12,2.0,20.0,street_time_alpha0.8,691.1503878832851,0.4335229869993782,1.0,801.325192861386,1.0,18.0,600.0,1.5,1.0,30,80,801.325192861386,85.71428571428571,1.0,1.0,0.0,1.0,0.0,110.17480497810084,110.17480497810084,100.0,0.5,2,E2_medium,ok,14,5.0,310.42960620605515,10,street_time
1.2,1,0,13,2.0,20.0,street_time_alpha1.2,767.1349207473975,0.4078144120003344,1.0,888.2613846815555,1.0,18.0,600.0,1.5,1.0,30,80,888.2613846815555,92.85714285714286,1.0,1.0,0.0,1.0,0.0,121.12646393415804,121.12646393415804,100.0,0.5,2,E2_medium,ok,14,5.0,326.9756827066683,10,street_time
1.0,1,0,13,1.5,20.0,street_time_beta1.5,813.7946124802367,0.40944582100019034,1.0,961.7848313956399,1.0,18.0,600.0,1.5,1.0,30,80,961.7848313956399,92.85714285714286,1.0,1.0,0.0,1.0,0.0,147.99021891540332,147.99021891540332,100.0,0.5,2,E2_medium,ok,14,5.0,358.46537219310346,10,street_time
1.0,2,0,12,2.5,20.0,street_time_beta2.5,706.8678860651074,0.4469642450003448,1.0,841.256809194249,1.0,18.0,600.0,1.5,1.0,30,80,841.256809194249,85.71428571428571,1.0,1.0,0.0,1.0,0.0,134.38892312914157,134.38892312914157,100.0,0.5,2,E2_medium,ok,14,5.0,335.42260165188907,10,street_time
1.0,2,0,12,2.0,20.0,street_time_gamma0.7,704.3716371416535,0.40698655899996083,0.7,814.5464421197544,1.0,18.0,600.0,1.5,1.0,30,80,814.5464421197544,85.71428571428571,1.0,1.0,0.0,1.0,0.0,110.17480497810084,110.17480497810084,100.0,0.5,2,E2_medium,ok,14,5.0,311.53137697758575,10,street_time
1.0,3,0,11,2.0,20.0,street_time_gamma1.3,769.0442945730052,0.4008588469996539,1.3,903.7644025976317,1.0,18.0,600.0,1.5,1.0,30,80,903.7644025976317,78.57142857142857,1.0,1.0,0.0,1.0,0.0,134.72010802462648,134.72010802462648,100.0,0.5,2,E2_medium,ok,14,5.0,340.9351539230321,10,street_time
1.0,2,0,12,2.0,20.0,street_time_rho0.3,762.5969396903184,0.3943663909994939,1.0,872.7717446684193,1.0,18.0,600.0,1.5,1.0,30,80,872.7717446684193,85.71428571428571,1.0,1.0,0.0,1.0,0.0,110.17480497810084,110.17480497810084,100.0,0.3,2,E2_medium,ok,14,5.0,315.8525713029494,10,street_time
1.0,2,0,12,2.0,20.0,street_time_rho0.7,630.2733821784418,0.4196608190004554,1.0,764.6623053075834,1.0,18.0,600.0,1.5,1.0,30,80,764.6623053075834,85.71428571428571,1.0,1.0,0.0,1.0,0.0,134.38892312914157,134.38892312914157,100.0,0.7,2,E2_medium,ok,14,5.0,329.5706405483588,10,street_time
1.0,1,3,10,2.0,20.0,random_length_base,15051.340085849162,0.018237823999697866,1.0,15274.745574077182,1.0,18.0,600.0,1.5,1.0,30,80,15274.745574077182,71.42857142857143,1.0,1.0,0.0,1.0,0.0,223.40548822801975,223.40548822801975,100.0,0.5,2,E2_medium,ok,14,5.0,482.73233593774717,10,length
1.0,1,1,12,2.0,20.0,random_street_time_base,1458.6789713743865,0.01668694499949197,1.0,1617.216067510186,1.0,18.0,600.0,1.5,1.0,30,80,1617.216067510186,85.71428571428571,1.0,1.0,0.0,1.0,0.0,158.5370961357993,158.5370961357993,100.0,0.5,2,E2_medium,ok,14,5.0,382.46901278675307,10,street_time
1.0,2,0,12,2.0,20.0,greedy_length_base,9611.475542355274,0.0172617430007449,1.0,9735.097901163817,1.0,18.0,600.0,1.5,1.0,30,80,9735.097901163817,85.71428571428571,1.0,1.0,0.0,1.0,0.0,123.62235880854308,123.62235880854308,100.0,0.5,2,E2_medium,ok,14,5.0,424.9482661473596,10,length
1.0,3,0,11,2.0,20.0,greedy_street_time_base,729.4978098826118,0.017044345000613248,1.0,864.2179179072383,1.0,18.0,600.0,1.5,1.0,30,80,864.2179179072383,78.57142857142857,1.0,1.0,0.0,1.0,0.0,134.72010802462648,134.72010802462648,100.0,0.5,2,E2_medium,ok,14,5.0,337.6396135321661,10,street_time
1.0,1,1,12,2.0,20.0,length_base,8847.101619707653,0.4383453999998892,1.0,8994.317720687484,1.0,18.0,600.0,1.5,1.0,30,80,8994.317720687484,85.71428571428571,1.0,1.0,0.0,1.0,0.0,147.21610097983137,147.21610097983137,100.0,0.5,3,E2_medium,ok,14,5.0,400.50070365007525,10,length
1.0,3,1,10,2.0,20.0,length_ants20,8393.275521815798,0.3045626800003447,1.0,8567.72663657898,1.0,18.0,600.0,1.5,1.0,20,80,8567.72663657898,71.42857142857143,1.0,1.0,0.0,1.0,0.0,174.45111476318124,174.45111476318124,100.0,0.5,3,E2_medium,ok,14,5.0,410.33632639265136,10,length
1.0,1,1,12,2.0,20.0,length_ants40,8036.425508099518,0.5812954650000393,1.0,8264.054952855631,1.0,18.0,600.0,1.5,1.0,40,80,8264.054952855631,85.71428571428571,1.0,1.0,0.0,1.0,0.0,227.62944475611334,227.62944475611334,100.0,0.5,3,E2_medium,ok,14,5.0,433.95174127481516,10,length
1.0,1,1,12,2.0,20.0,length_iters50,8506.870467956192,0.29894341999988683,1.0,8648.416049740166,1.0,18.0,600.0,1.5,1.0,30,50,8648.416049740166,85.71428571428571,1.0,1.0,0.0,1.0,0.0,141.54558178397383,141.54558178397383,100.0,0.5,3,E2_medium,ok,14,5.0,394.8301844542177,10,length
1.0,3,2,9,2.0,20.0,length_iters120,8073.698887803942,0.6780907480006135,1.0,8281.606948143082,1.0,18.0,600.0,1.5,1.0,30,120,8281.606948143082,64.28571428571429,1.0,1.0,0.0,1.0,0.0,207.9080603391398,207.9080603391398,100.0,0.5,3,E2_medium,ok,14,5.0,405.0100491591205,10,length
0.8,1,1,12,2.0,20.0,length_alpha0.8,8080.267712152086,0.4440841130008266,1.0,8308.627860309076,1.0,18.0,600.0,1.5,1.0,30,80,8308.627860309076,85.71428571428571,1.0,1.0,0.0,1.0,0.0,228.36014815698945,228.36014815698945,100.0,0.5,3,E2_medium,ok,14,5.0,434.6824446756913,10,length
1.2,1,1,12,2.0,20.0,length_alpha1.2,8801.83449753253,0.4427596690002247,1.0,8976.97350191904,1.0,18.0,600.0,1.5,1.0,30,80,8976.97350191904,85.71428571428571,1.0,1.0,0.0,1.0,0.0,175.13900438650865,175.13900438650865,100.0,0.5,3,E2_medium,ok,14,5.0,446.7085577653653,10,length
1.0,3,2,9,1.5,20.0,length_beta1.5,8073.999126305725,0.4441550860001371,1.0,8293.777542320333,1.0,18.0,600.0,1.5,1.0,30,80,8293.777542320333,64.28571428571429,1.0,1.0,0.0,1.0,0.0,219.77841601460756,219.77841601460756,100.0,0.5,3,E2_medium,ok,14,5.0,405.0150531341502,10,length
1.0,3,2,9,2.5,20.0,length_beta2.5,8073.999126305725,0.4429421819995696,1.0,8293.777542320333,1.0,18.0,600.0,1.5,1.0,30,80,8293.777542320333,64.28571428571429,1.0,1.0,0.0,1.0,0.0,219.77841601460756,219.77841601460756,100.0,0.5,3,E2_medium,ok,14,5.0,405.0150531341502,10,length
1.0,2,2,10,2.0,20.0,length_gamma0.7,8054.2285165344465,0.46648359300070297,0.7,8307.97379068848,1.0,18.0,600.0,1.5,1.0,30,80,8307.97379068848,71.42857142857143,1.0,1.0,0.0,1.0,0.0,253.74527415403344,253.74527415403344,100.0,0.5,3,E2_medium,ok,14,5.0,416.22750245967393,10,length
1.0,2,1,11,2.0,20.0,length_gamma1.3,8506.870467956192,0.44780156500019075,1.3,8628.416049740166,1.0,18.0,600.0,1.5,1.0,30,80,8628.416049740166,78.57142857142857,1.0,1.0,0.0,1.0,0.0,121.54558178397355,121.54558178397355,100.0,0.5,3,E2_medium,ok,14,5.0,384.8301844542175,10,length
1.0,1,1,12,2.0,20.0,length_rho0.3,8514.851222966685,0.4369104090001201,1.0,8656.529817334167,1.0,18.0,600.0,1.5,1.0,30,80,8656.529817334167,85.71428571428571,1.0,1.0,0.0,1.0,0.0,141.67859436748176,141.67859436748176,100.0,0.3,3,E2_medium,ok,14,5.0,394.96319703772565,10,length
1.0,2,1,11,2.0,20.0,length_rho0.7,8514.851222966685,0.4599221470007251,1.0,8636.529817334167,1.0,18.0,600.0,1.5,1.0,30,80,8636.529817334167,78.57142857142857,1.0,1.0,0.0,1.0,0.0,121.6785943674816,121.6785943674816,100.0,0.7,3,E2_medium,ok,14,5.0,384.96319703772554,10,length
1.0,2,0,12,2.0,20.0,street_time_base,774.3983480242554,0.4261961649999648,1.0,882.9861567290368,1.0,18.0,600.0,1.5,1.0,30,80,882.9861567290368,85.71428571428571,1.0,1.0,0.0,1.0,0.0,108.58780870478142,108.58780870478142,100.0,0.5,3,E2_medium,ok,14,5.0,315.2490257241245,10,street_time
1.0,2,0,12,2.0,20.0,street_time_ants20,793.4285976816217,0.34308719000000565,1.0,899.6034026597225,1.0,18.0,600.0,1.5,1.0,20,80,899.6034026597225,85.71428571428571,1.0,1.0,0.0,1.0,0.0,106.17480497810084,106.17480497810084,100.0,0.5,3,E2_medium,ok,14,5.0,314.9527903559166,10,street_time
1.0,2,0,12,2.0,20.0,street_time_ants40,723.6195952983195,0.5543003470002077,1.0,840.5740445251947,1.0,18.0,600.0,1.5,1.0,40,80,840.5740445251947,85.71428571428571,1.0,1.0,0.0,1.0,0.0,116.95444922687517,116.95444922687517,100.0,0.5,3,E2_medium,ok,14,5.0,319.384103519057,10,street_time
1.0,2,0,12,2.0,20.0,street_time_iters50,778.0159443289785,0.26072234900038893,1.0,894.9703935558537,1.0,18.0,600.0,1.5,1.0,30,50,894.9703935558537,85.71428571428571,1.0,1.0,0.0,1.0,0.0,116.95444922687517,116.95444922687517,100.0,0.5,3,E2_medium,ok,14,5.0,324.4480468253038,10,street_time
1.0,3,0,11,2.0,20.0,street_time_iters120,700.1211387738971,0.5902811070000098,1.0,806.368829603058,1.0,18.0,600.0,1.5,1.0,30,120,806.368829603058,78.57142857142857,1.0,1.0,0.0,1.0,0.0,106.24769082916089,106.24769082916089,100.0,0.5,3,E2_medium,ok,14,5.0,306.7191404109742,10,street_time
0.8,2,0,12,2.0,20.0,street_time_alpha0.8,745.9899801327565,0.40771315100028005,1.0,852.1647851108573,1.0,18.0,600.0,1.5,1.0,30,80,852.1647851108573,85.71428571428571,1.0,1.0,0.0,1.0,0.0,106.17480497810084,106.17480497810084,100.0,0.5,3,E2_medium,ok,14,5.0,310.46865800648584,10,street_time
1.2,3,0,11,2.0,20.0,street_time_alpha1.2,791.0041223409886,0.4024950249995527,1.0,902.5874591144434,1.0,18.0,600.0,1.5,1.0,30,80,902.5874591144434,78.57142857142857,1.0,1.0,0.0,1.0,0.0,111.58333677345479,111.58333677345479,100.0,0.5,3,E2_medium,ok,14,5.0,319.62836831919253,10,street_time
1.0,2,0,12,1.5,20.0,street_time_beta1.5,763.2843476447036,0.40668971200011583,1.0,869.4591526228045,1.0,18.0,600.0,1.5,1.0,30,80,869.4591526228045,85.71428571428571,1.0,1.0,0.0,1.0,0.0,106.17480497810084,106.17480497810084,100.0,0.5,3,E2_medium,ok,14,5.0,311.90985529914803,10,street_time
1.0,3,0,11,2.5,20.0,street_time_beta2.5,700.1211387738971,0.4101110190003965,1.0,806.368829603058,1.0,18.0,600.0,1.5,1.0,30,80,806.368829603058,78.57142857142857,1.0,1.0,0.0,1.0,0.0,106.24769082916089,106.24769082916089,100.0,0.5,3,E2_medium,ok,14,5.0,306.7191404109742,10,street_time
1.0,1,0,13,2.0,20.0,street_time_gamma0.7,704.0965286330589,0.43430522400012705,0.7,804.3492067434458,1.0,18.0,600.0,1.5,1.0,30,80,804.3492067434458,92.85714285714286,1.0,1.0,0.0,1.0,0.0,100.25267811038685,100.25267811038685,100.0,0.5,3,E2_medium,ok,14,5.0,300.3177833196771,10,street_time
1.0,3,0,11,2.0,20.0,street_time_gamma1.3,658.7832476949909,0.4111897319999116,1.3,803.9778699853239,1.0,18.0,600.0,1.5,1.0,30,80,803.9778699853239,78.57142857142857,1.0,1.0,0.0,1.0,0.0,145.19462229033297,145.19462229033297,100.0,0.5,3,E2_medium,ok,14,5.0,342.22124761557075,10,street_time
1.0,3,0,11,2.0,20.0,street_time_rho0.3,683.468352893151,0.41043945499950496,1.0,828.6629751834839,1.0,18.0,600.0,1.5,1.0,30,80,828.6629751834839,78.57142857142857,1.0,1.0,0.0,1.0,0.0,145.19462229033297,145.19462229033297,100.0,0.3,3,E2_medium,ok,14,5.0,344.2783397154175,10,street_time
1.0,3,0,11,2.0,20.0,street_time_rho0.7,689.7694710767984,0.4139464609997958,1.0,834.9640933671313,1.0,18.0,600.0,1.5,1.0,30,80,834.9640933671313,78.57142857142857,1.0,1.0,0.0,1.0,0.0,145.19462229033297,145.19462229033297,100.0,0.7,3,E2_medium,ok,14,5.0,345.3343471177468,10,street_time
1.0,3,4,7,2.0,20.0,random_length_base,16444.279143279346,0.01663770300001488,1.0,16648.245031229,1.0,18.0,600.0,1.5,1.0,30,80,16648.245031229,50.0,1.0,1.0,0.0,1.0,0.0,203.96588794965146,203.96588794965146,100.0,0.5,3,E2_medium,ok,14,5.0,514.7688383924074,10,length
1.0,1,1,12,2.0,20.0,random_street_time_base,1057.3601018653972,0.01572191500054032,1.0,1246.8268657078256,1.0,18.0,600.0,1.5,1.0,30,80,1246.8268657078256,85.71428571428571,1.0,1.0,0.0,1.0,0.0,189.46676384242846,189.46676384242846,100.0,0.5,3,E2_medium,ok,14,5.0,396.17361232389123,10,street_time
1.0,2,0,12,2.0,20.0,greedy_length_base,9611.475542355274,0.01610217899997224,1.0,9713.389904043994,1.0,18.0,600.0,1.5,1.0,30,80,9713.389904043994,85.71428571428571,1.0,1.0,0.0,1.0,0.0,101.914361688719,101.914361688719,100.0,0.5,3,E2_medium,ok,14,5.0,403.24026902753553,10,length
1.0,2,0,12,2.0,20.0,greedy_street_time_base,729.4978098826118,0.015887336000560026,1.0,835.6726148607127,1.0,18.0,600.0,1.5,1.0,30,80,835.6726148607127,85.71428571428571,1.0,1.0,0.0,1.0,0.0,106.17480497810084,106.17480497810084,100.0,0.5,3,E2_medium,ok,14,5.0,309.09431048564045,10,street_time
1.0,2,0,12,2.0,20.0,length_base,8219.44970055641,0.44164991799971176,1.0,8288.8235573122,1.0,18.0,600.0,1.5,1.0,30,80,8288.8235573122,85.71428571428571,1.0,1.0,0.0,1.0,0.0,69.37385675579003,69.37385675579003,100.0,0.5,4,E2_medium,ok,14,5.0,347.4993333979588,10,length
1.0,3,0,11,2.0,20.0,length_ants20,8459.565519064117,0.29701686699991114,1.0,8551.263279112944,1.0,18.0,600.0,1.5,1.0,20,80,8551.263279112944,78.57142857142857,1.0,1.0,0.0,1.0,0.0,91.69776004882618,91.69776004882618,100.0,0.5,4,E2_medium,ok,14,5.0,373.82516699945654,10,length
1.0,3,0,11,2.0,20.0,length_ants40,8714.917972097575,0.5576487870002893,1.0,8803.231724827068,1.0,18.0,600.0,1.5,1.0,40,80,8803.231724827068,78.57142857142857,1.0,1.0,0.0,1.0,0.0,88.31375272949282,88.31375272949282,100.0,0.5,4,E2_medium,ok,14,5.0,374.6970338973475,10,length
1.0,3,1,10,2.0,20.0,length_iters50,8393.64356187857,0.2823844350004947,1.0,8530.629203714308,1.0,18.0,600.0,1.5,1.0,30,50,8530.629203714308,71.42857142857143,1.0,1.0,0.0,1.0,0.0,136.98564183573723,136.98564183573723,100.0,0.5,4,E2_medium,ok,14,5.0,369.3424603936976,10,length
1.0,3,0,11,2.0,20.0,length_iters120,8321.728713925371,0.6125210769996556,1.0,8410.042466654864,1.0,18.0,600.0,1.5,1.0,30,120,8410.042466654864,78.57142857142857,1.0,1.0,0.0,1.0,0.0,88.31375272949282,88.31375272949282,100.0,0.5,4,E2_medium,ok,14,5.0,368.14387959447777,10,length
0.8,3,0,11,2.0,20.0,length_alpha0.8,8211.92506668944,0.444880326999737,1.0,8303.622826738267,1.0,18.0,600.0,1.5,1.0,30,80,8303.622826738267,78.57142857142857,1.0,1.0,0.0,1.0,0.0,91.69776004882618,91.69776004882618,100.0,0.5,4,E2_medium,ok,14,5.0,369.69782612654535,10,length
1.2,2,0,12,2.0,20.0,length_alpha1.2,8937.426843118175,0.41481055300027947,1.0,8998.802918875841,1.0,18.0,600.0,1.5,1.0,30,80,8998.802918875841,85.71428571428571,1.0,1.0,0.0,1.0,0.0,61.37607575766583,61.37607575766583,100.0,0.5,4,E2_medium,ok,14,5.0,351.46783810919726,10,length
1.0,3,0,11,1.5,20.0,length_beta1.5,8451.584764053625,0.43388290199982293,1.0,8543.282524102451,1.0,18.0,600.0,1.5,1.0,30,80,8543.282524102451,78.57142857142857,1.0,1.0,0.0,1.0,0.0,91.69776004882618,91.69776004882618,100.0,0.5,4,E2_medium,ok,14,5.0,373.6921544159485,10,length
1.0,3,1,10,2.5,20.0,length_beta2.5,8398.643429144618,0.42980039499980194,1.0,8513.551688080208,1.0,18.0,600.0,1.5,1.0,30,80,8513.551688080208,71.42857142857143,1.0,1.0,0.0,1.0,0.0,114.90825893558878,114.90825893558878,100.0,0.5,4,E2_medium,ok,14,5.0,369.42579151479833,10,length
1.0,3,0,11,2.0,20.0,length_gamma0.7,9054.018179800043,0.42625397400024667,0.7,9101.849367718485,1.0,18.0,600.0,1.5,1.0,30,80,9101.849367718485,78.57142857142857,1.0,1.0,0.0,1.0,0.0,47.83118791844254,47.83118791844254,100.0,0.5,4,E2_medium,ok,14,5.0,339.8661392146721,10,length
1.0,2,0,12,2.0,20.0,length_gamma1.3,7829.035443714017,0.43742127800032904,1.3,7934.825174888513,1.0,18.0,600.0,1.5,1.0,30,80,7934.825174888513,85.71428571428571,1.0,1.0,0.0,1.0,0.0,105.78973117449607,105.78973117449607,100.0,0.5,4,E2_medium,ok,14,5.0,377.40830353595845,10,length
1.0,3,0,11,2.0,20.0,length_rho0.3,8436.86126401426,0.4291700829999172,1.0,8528.559024063086,1.0,18.0,600.0,1.5,1.0,30,80,8528.559024063086,78.57142857142857,1.0,1.0,0.0,1.0,0.0,91.69776004882618,91.69776004882618,100.0,0.3,4,E2_medium,ok,14,5.0,373.4467627486258,10,length
1.0,3,0,11,2.0,20.0,length_rho0.7,8073.698887803942,0.4372158619999027,1.0,8162.012640533435,1.0,18.0,600.0,1.5,1.0,30,80,8162.012640533435,78.57142857142857,1.0,1.0,0.0,1.0,0.0,88.31375272949282,88.31375272949282,100.0,0.7,4,E2_medium,ok,14,5.0,364.0100491591205,10,length
1.0,3,0,11,2.0,20.0,street_time_base,688.31989731806,0.39638569799990364,1.0,791.3361461255791,1.0,18.0,600.0,1.5,1.0,30,80,791.3361461255791,78.57142857142857,1.0,1.0,0.0,1.0,0.0,103.0162488075191,103.0162488075191,100.0,0.5,4,E2_medium,ok,14,5.0,302.2975489609181,10,street_time
1.0,3,0,11,2.0,20.0,street_time_ants20,793.8291392721168,0.2722137709997696,1.0,848.3008963322653,1.0,18.0,600.0,1.5,1.0,20,80,848.3008963322653,78.57142857142857,1.0,1.0,0.0,1.0,0.0,54.47175706014855,54.47175706014855,100.0,0.5,4,E2_medium,ok,14,5.0,262.75220668348015,10,street_time
1.0,3,0,11,2.0,20.0,street_time_ants40,767.7353620393529,0.5081859230003829,1.0,838.8617364332588,1.0,18.0,600.0,1.5,1.0,40,80,838.8617364332588,78.57142857142857,1.0,1.0,0.0,1.0,0.0,71.12637439390585,71.12637439390585,100.0,0.5,4,E2_medium,ok,14,5.0,277.2323425811737,10,street_time
1.0,3,0,11,2.0,20.0,street_time_iters50,749.0724519678529,0.2801018939999267,1.0,820.1988263617587,1.0,18.0,600.0,1.5,1.0,30,50,820.1988263617587,78.57142857142857,1.0,1.0,0.0,1.0,0.0,71.12637439390585,71.12637439390585,100.0,0.5,4,E2_medium,ok,14,5.0,275.6771000752153,10,street_time
1.0,3,0,11,2.0,20.0,street_time_iters120,760.7204630589513,0.5645138019999649,1.0,849.5979492380943,1.0,18.0,600.0,1.5,1.0,30,120,849.5979492380943,78.57142857142857,1.0,1.0,0.0,1.0,0.0,88.87748617914303,88.87748617914303,100.0,0.5,4,E2_medium,ok,14,5.0,294.3988794513775,10,street_time
